Date,Week,Section,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
3/1/2019,7,5,5,NC,Schizachyrium scoparium,Control-5-5B,Control,5B,A,170,9,225,2,45,6800,23.7,
3/1/2019,7,5,5,NC,Schizachyrium scoparium,Heatwave-5-4A,Heatwave,4A,A,130,7,150,2,45,6800,23.7,
3/1/2019,7,5,5,NC,Schizachyrium scoparium,Heatwave-5-4B,Heatwave,4B,A,130,7,90,3,45,6800,23.7,
3/1/2019,7,5,5,NC,Schizachyrium scoparium,Heatwave-5-5A,Heatwave,5A,A,155,7,110,3,45,6800,23.7,
3/1/2019,7,5,5,NC,Schizachyrium scoparium,Heatwave-5-5B,Heatwave,5B,A,200,2,160,2,45,6800,23.7,
3/1/2019,7,8,1,N,Sorghastrum nutans,Control-1-7A,Control,7A,D,,,,,46,1598,24.8,23.6
3/1/2019,7,8,1,N,Sorghastrum nutans,Control-1-7B,Control,7B,A,166,5,166,2,46,1598,24.8,23.6
3/1/2019,7,8,1,N,Sorghastrum nutans,Control-1-8A,Control,8A,D,,,,,46,1598,24.8,23.6
3/1/2019,7,8,1,N,Sorghastrum nutans,Control-1-8B,Control,8B,A,227,4,227,2,46,1598,24.8,23.6
3/1/2019,7,8,1,N,Sorghastrum nutans,Heatwave-1-7A,Heatwave,7A,A,183,6,183,2,46,1397,24.8,2
3/1/2019,7,8,1,N,Sorghastrum nutans,Heatwave-1-7B,Heatwave,7B,A,236,6,236,2,46,1397,24.8,2
3/1/2019,7,8,1,N,Sorghastrum nutans,Heatwave-1-8A,Heatwave,8A,A,182,15,182,2,46,1397,24.8,2
3/1/2019,7,8,1,N,Sorghastrum nutans,Heatwave-1-8B,Heatwave,8B,A,227,9,227,2,46,1397,24.8,2
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Control-3-4A,Control,4A,A,140,3,195,2,38,2050,24.4,14.4
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Control-3-4B,Control,4B,A,126,4,185,2,38,2050,24.4,14.4
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Control-3-5A,Control,5A,A,90,3,220,2,38,2050,24.4,14.4
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Control-3-5B,Control,5B,A,130,2,195,2,38,2050,24.4,14.4
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Heatwave-3-4A,Heatwave,4A,A,102,6,210,2,38,2050,24.4,0
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Heatwave-3-4B,Heatwave,4B,A,132,3,110,2,38,2050,24.4,0
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Heatwave-3-5A,Heatwave,5A,A,91,5,180,2,38,2050,24.4,0
3/7/2019,7,4,3,TM,Schizachyrium scoparium,Heatwave-3-5B,Heatwave,5B,A,174,3,100,2,38,2050,24.4,0
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Control-2-1A,Control,1A,A,320,6,100,2,26,9280,29.4,21.35
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Control-2-1B,Control,1B,A,272,9,209,2,26,9280,29.4,21.35
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Control-2-2A,Control,2A,A,280,4,132,2,26,9280,29.4,21.35
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Control-2-2B,Control,2B,A,290,13,180,3,26,9280,29.4,21.35
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Heatwave-2-1A,Heatwave,1A,D,,,,,26,1846,29.4,11.7
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Heatwave-2-1B,Heatwave,1B,A,278,6,130,1,26,1846,29.4,11.7
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Heatwave-2-2A,Heatwave,2A,A,252,4,162,1,26,1846,29.4,11.7
3/11/2019,8,1,2,"TN,KB",Aristida stricta,Heatwave-2-2B,Heatwave,2B,A,270,12,205,2,26,1846,29.4,11.7
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Control-1-1A,Control,1A,A,350,10,150,2,,2470,22.8,41.2
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Control-1-1B,Control,1B,A,244,12,185,2,,2470,22.8,41.2
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Control-1-2A,Control,2A,A,340,31,195,1,,2470,22.8,41.2
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Control-1-2B,Control,2B,D,,,,,,2470,22.8,41.2
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Heatwave-1-1A,Heatwave,1A,A,264,9,120,1,,2730,22.9,19.4
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Heatwave-1-1B,Heatwave,1B,A,325,3,60,2,,2730,22.9,19.4
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Heatwave-1-2A,Heatwave,2A,D,,,,,,2730,22.9,19.4
3/11/2019,8,2,1,"EE,CL",Aristida stricta,Heatwave-1-2B,Heatwave,2B,A,45,1,45,2,,2730,22.9,19.4
3/11/2019,8,2,3,"AR,JB",Aristida stricta,Control-3-2A,Control,2A,A,215,2,210,2,27,1740,23.8,7.8
3/11/2019,8,2,3,"AR,JB",Aristida stricta,Control-3-2B,Control,2B,A,363,33,274,1,27,1740,23.8,7.8
3/11/2019,8,2,3,"AR,JB",Aristida stricta,Heatwave-3-2A,Heatwave,2A,A,390,12,245,1,27,1740,23.8,3.6
3/11/2019,8,2,3,"AR,JB",Aristida stricta,Heatwave-3-2B,Heatwave,2B,A,410,9,240,2,27,1740,23.8,3.6
3/11/2019,8,3,6,OA,Andropogon gerardii,Control-6-3A,Control,3A,A,270,3,140,1,26,7000,32.4,32.3
3/11/2019,8,3,6,OA,Andropogon gerardii,Control-6-3B,Control,3B,A,180,5,160,1,26,7000,32.4,32.3
3/11/2019,8,3,6,OA,Andropogon gerardii,Control-6-6A,Control,6A,A,170,2,140,1,26,7000,32.4,32.3
3/11/2019,8,3,6,OA,Andropogon gerardii,Control-6-6B,Control,6B,A,190,2,150,1,26,7000,32.4,32.3
3/11/2019,8,3,6,OA,Andropogon gerardii,Heatwave-6-3A,Heatwave,3A,A,150,1,130,2,26,7000,32.4,14.5
3/11/2019,8,3,6,OA,Andropogon gerardii,Heatwave-6-3B,Heatwave,3B,A,210,1,190,2,26,7000,32.4,14.5
3/11/2019,8,3,6,OA,Andropogon gerardii,Heatwave-6-6A,Heatwave,6A,A,160,2,130,2,26,7000,32.4,14.5
3/11/2019,8,3,6,OA,Andropogon gerardii,Heatwave-6-6B,Heatwave,6B,A,130,1,110,2,26,7000,32.4,14.5
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Control-4-4A,Control,4A,A,132,10,104,2,20,2250,27.8,17.2
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Control-4-4B,Control,4B,A,345,11,199,3,20,2250,27.8,17.2
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Control-4-5A,Control,5A,A,165,2,135,1,20,2250,27.8,17.2
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Control-4-5B,Control,5B,D,,,,,20,2250,27.8,17.2
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Heatwave-4-4A,Heatwave,4A,A,135,9,135,2,20,2250,27.8,7.9
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Heatwave-4-4B,Heatwave,4B,A,61,2,60,1,20,2250,27.8,7.9
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Heatwave-4-5A,Heatwave,5A,A,128,4,126,2,20,2250,27.8,7.9
3/11/2019,8,4,4,"B,C,S,S",Schizachyrium scoparium,Heatwave-4-5B,Heatwave,5B,A,110,8,101,2,20,2250,27.8,7.9
3/11/2019,8,8,1,AM,Sorghastrum nutans,Control-1-7A,Control,7A,D,,,,,,,,
3/11/2019,8,8,1,AM,Sorghastrum nutans,Control-1-7B,Control,7B,A,,,,,,,,
3/11/2019,8,8,1,AM,Sorghastrum nutans,Control-1-8A,Control,8A,D,,,,,,,,
3/11/2019,8,8,1,AM,Sorghastrum nutans,Control-1-8B,Control,8B,A,,,,,,,,
3/11/2019,8,8,1,AM,Sorghastrum nutans,Heatwave-1-7A,Heatwave,7A,A,,,,1,,,,
3/11/2019,8,8,1,AM,Sorghastrum nutans,Heatwave-1-7B,Heatwave,7B,A,166,5,166,2,,,,
3/11/2019,8,8,1,AM,Sorghastrum nutans,Heatwave-1-8A,Heatwave,8A,A,,0,,1,,,,
3/11/2019,8,8,1,AM,Sorghastrum nutans,Heatwave-1-8B,Heatwave,8B,A,227,4,227,2,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-7A,Control,7A,A,182,15,182,2,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-7B,Control,7B,A,227,9,227,2,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-8A,Control,8A,A,236,6,236,2,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-8B,Control,8B,D,183,6,183,2,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Heatwave-4-7A,Heatwave,7A,D,180,2,90,1,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Heatwave-4-7B,Heatwave,7B,D,250,5,120,2,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Heatwave-4-8A,Heatwave,8A,D,165,1,100,1,,,,
3/11/2019,8,8,4,"J,J",Sorghastrum nutans,Heatwave-4-8B,Heatwave,8B,D,,,,1,,,,
3/12/2019,8,1,6,AO,Aristida stricta,Control-6-1A,Control,1A,A,235,5,305,2,35,5830,28,24.1
3/12/2019,8,1,6,AO,Aristida stricta,Control-6-1B,Control,1B,A,240,15,396,2,35,5830,28,24.1
3/12/2019,8,1,6,AO,Aristida stricta,Control-6-2A,Control,2A,D,,,,,35,5830,28,24.1
3/12/2019,8,1,6,AO,Aristida stricta,Control-6-2B,Control,2B,A,320,26,350,2,35,5830,28,24.1
3/12/2019,8,1,6,AO,Aristida stricta,Heatwave-6-1A,Heatwave,1A,A,195,13,225,2,35,7530,28,16.8
3/12/2019,8,1,6,AO,Aristida stricta,Heatwave-6-1B,Heatwave,1B,A,200,4,285,2,35,7530,28,16.8
3/12/2019,8,1,6,AO,Aristida stricta,Heatwave-6-2A,Heatwave,2A,A,230,19,350,2,35,7530,28,16.8
3/12/2019,8,1,6,AO,Aristida stricta,Heatwave-6-2B,Heatwave,2B,A,260,13,315,2,35,7530,28,16.8
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Control-2-1A,Control,1A,A,276,8,187,2,32,768,28.1,
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Control-2-1B,Control,1B,A,265,14,181,2,32,768,28.1,
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Control-2-2A,Control,2A,A,277,5,220,2,32,768,28.1,
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Control-2-2B,Control,2B,A,264,13,246,2,32,768,28.1,
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Heatwave-2-1A,Heatwave,1A,A,260,3,146,1,32,768,28.1,
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Heatwave-2-1B,Heatwave,1B,A,282,6,198,1,32,768,28.1,
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Heatwave-2-2A,Heatwave,2A,A,200,2,141,1,32,768,28.1,
3/12/2019,8,2,2,"NS,MJ",Aristida stricta,Heatwave-2-2B,Heatwave,2B,A,260,10,231,2,32,768,28.1,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Control-1-4A,Control,4A,A,96,4,95,2,34,5160,28.8,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Control-1-4B,Control,4B,A,240,6,240,2,34,5160,28.8,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Control-1-5A,Control,5A,A,210,4,190,2,34,5160,28.8,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Control-1-5B,Control,5B,A,170,6,230,2,34,5160,28.8,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Heatwave-1-4A,Heatwave,4A,A,161,6,140,2,34,5160,28.8,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Heatwave-1-4B,Heatwave,4B,A,220,6,135,2,34,5160,28.8,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Heatwave-1-5A,Heatwave,5A,A,125,7,225,2,34,5160,28.8,
3/12/2019,8,4,1,"C,R,C,B",Schizachyrium scoparium,Heatwave-1-5B,Heatwave,5B,A,91,3,82,2,34,5160,28.8,
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Control-1-7A,Control,7A,D,,,,,,1170,28.4,9.4
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Control-1-7B,Control,7B,A,149,6,156,2,,1170,28.4,9.4
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Control-1-8A,Control,8A,D,,,,,,1170,28.4,9.4
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Control-1-8B,Control,8B,A,119,4,224,2,,1170,28.4,9.4
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Heatwave-1-7A,Heatwave,7A,A,107,2,193,2,,751,28.4,5.4
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Heatwave-1-7B,Heatwave,7B,A,142,4,237,2,,751,28.4,5.4
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Heatwave-1-8A,Heatwave,8A,A,118,16,164,3,,751,28.4,5.4
3/12/2019,8,8,1,"A,TC",Sorghastrum nutans,Heatwave-1-8B,Heatwave,8B,A,111,3,221,3,,751,28.4,5.4
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Control-5-7A,Control,7A,A,130,4,200,1,33,7900,28.6,20.4
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Control-5-7B,Control,7B,A,180,5,250,1,33,7900,28.6,20.4
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Control-5-8A,Control,8A,A,80,9,260,1,33,7900,28.6,20.4
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Control-5-8B,Control,8B,A,110,7,180,2,33,7900,28.6,20.4
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-7A,Heatwave,7A,A,150,8,200,1,33,7900,28.6,14.6
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-7B,Heatwave,7B,A,90,2,150,3,33,7900,28.6,14.6
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-8A,Heatwave,8A,A,170,8,220,1,33,7900,28.6,14.6
3/12/2019,8,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-8B,Heatwave,8B,A,90,3,220,3,33,7900,28.6,14.6
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Control-4-1A,Control,1A,A,340,19,210,2,,765,28.3,30.9
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Control-4-1B,Control,1B,A,340,25,210,2,,765,28.3,30.9
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Control-4-2A,Control,2A,A,300,6,250,2,,765,28.3,30.9
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Control-4-2B,Control,2B,A,400,13,250,2,,765,28.3,30.9
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Heatwave-4-1A,Heatwave,1A,A,210,43,180,2,,779,16.2,8.8
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Heatwave-4-1B,Heatwave,1B,A,330,13,251,2,,779,16.2,8.8
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Heatwave-4-2A,Heatwave,2A,D,,,,,,,,
3/13/2019,8,1,4,"AL,AG",Aristida stricta,Heatwave-4-2B,Heatwave,2B,D,,,,,,,,
3/13/2019,8,1,5,"A,J",Aristida stricta,Control-5-1A,Control,1A,A,280,8,260,2,36,8290,30.1,44.3
3/13/2019,8,1,5,"A,J",Aristida stricta,Control-5-1B,Control,1B,A,320,14,270,2,36,8290,30.1,44.3
3/13/2019,8,1,5,"A,J",Aristida stricta,Control-5-2A,Control,2A,D,,,,,36,8290,30.1,44.3
3/13/2019,8,1,5,"A,J",Aristida stricta,Control-5-2B,Control,2B,A,270,4,260,3,36,8290,30.1,44.3
3/13/2019,8,1,5,"A,J",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,310,15,270,2,36,7950,30.1,35.7
3/13/2019,8,1,5,"A,J",Aristida stricta,Heatwave-5-1B,Heatwave,1B,D,,,,,36,7950,30.1,35.7
3/13/2019,8,1,5,"A,J",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,320,3,240,3,36,7950,30.1,35.7
3/13/2019,8,1,5,"A,J",Aristida stricta,Heatwave-5-2B,Heatwave,2B,D,,,,,36,7950,30.1,35.7
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Control-2-3A,Control,3A,A,190,3,129,1,31,1890,32.7,7.9
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Control-2-3B,Control,3B,A,196,1,190,1,31,1890,32.7,7.9
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Control-2-6A,Control,6A,A,244,7,220,1,31,1890,32.7,7.9
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Control-2-6B,Control,6B,A,151,1,117,1,31,1890,32.7,7.9
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Heatwave-2-3A,Heatwave,3A,A,262,6,136,2,31,1446,32.7,2.4
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Heatwave-2-3B,Heatwave,3B,A,134,5,95,1,31,1446,32.7,2.4
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Heatwave-2-6A,Heatwave,6A,A,206,4,130,3,31,1446,32.7,2.4
3/13/2019,8,6,2,"L,V",Andropogon gerardii,Heatwave-2-6B,Heatwave,6B,A,205,4,160,2,31,1446,32.7,2.4
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Control-1-3A,Control,3A,A,100,3,85,2,51,4110,25.1,9
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Control-1-3B,Control,3B,A,240,6,150,1,51,4110,25.1,9
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Control-1-6A,Control,6A,A,260,3,175,1,51,4110,25.1,9
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Control-1-6B,Control,6B,A,215,4,149,1,51,4110,25.1,9
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,201,6,169,3,51,4310,25.1,8.9
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,170,2,170,1,51,4310,25.1,8.9
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,150,4,145,1,51,4310,25.1,8.9
3/14/2019,8,3,1,"J,M",Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,190,5,205,1,51,4310,25.1,8.9
3/14/2019,8,3,2,SP,Andropogon gerardii,Control-2-3A,Control,3A,A,197,3,139,1,46,284,25.3,5.9
3/14/2019,8,3,2,SP,Andropogon gerardii,Control-2-3B,Control,3B,A,195,1,196,1,46,284,25.3,5.9
3/14/2019,8,3,2,SP,Andropogon gerardii,Control-2-6A,Control,6A,A,243,5,275,1,46,284,25.3,5.9
3/14/2019,8,3,2,SP,Andropogon gerardii,Control-2-6B,Control,6B,A,155,1,130,1,46,284,25.3,5.9
3/14/2019,8,3,2,SP,Andropogon gerardii,Heatwave-2-3A,Heatwave,3A,A,262,6,120,1,46,281,25.3,1.4
3/14/2019,8,3,2,SP,Andropogon gerardii,Heatwave-2-3B,Heatwave,3B,A,123,2,105,1,46,281,25.3,1.4
3/14/2019,8,3,2,SP,Andropogon gerardii,Heatwave-2-6A,Heatwave,6A,A,171,3,80,3,46,281,25.3,1.4
3/14/2019,8,3,2,SP,Andropogon gerardii,Heatwave-2-6B,Heatwave,6B,A,128,5,159,3,46,281,25.3,1.4
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Control-5-3A,Control,3A,A,75,1,215,1,,1950,25.2,6.8
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Control-5-3B,Control,3B,A,185,1,210,3,,1950,25.2,6.8
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Control-5-6A,Control,6A,A,195,2,215,3,,1950,25.2,6.8
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Control-5-6B,Control,6B,A,150,2,155,2,,1950,25.2,6.8
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Heatwave-5-3A,Heatwave,3A,A,150,1,185,3,,2050,25.2,18.5
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Heatwave-5-3B,Heatwave,3B,A,150,2,150,3,,2050,25.2,18.5
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Heatwave-5-6A,Heatwave,6A,A,130,1,230,1,,2050,25.2,18.5
3/14/2019,8,3,5,"SR,B,J",Andropogon gerardii,Heatwave-5-6B,Heatwave,6B,A,160,1,235,1,,2050,25.2,18.5
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-7A,Control,7A,A,21,1,17,2,57,4660,25.5,10.4
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-7B,Control,7B,A,274,4,170,2,57,4660,25.5,10.4
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-8A,Control,8A,A,263,7,215,2,57,4660,25.5,10.4
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-8B,Control,8B,D,,,,,57,4660,25.5,10.4
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-7A,Heatwave,7A,A,260,4,98,2,57,4660,25.5,14.2
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-7B,Heatwave,7B,A,262,3,143,2,57,4660,25.5,14.2
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-8A,Heatwave,8A,A,191,5,110,2,57,4660,25.5,14.2
3/14/2019,8,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-8B,Heatwave,8B,A,225,2,99,2,57,4660,25.5,14.2
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Control-3-7A,Control,7A,D,,,,,,1280,20.6,20.1
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Control-3-7B,Control,7B,D,,,,,,1280,20.6,20.1
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Control-3-8A,Control,8A,A,185,6,185,1,,1280,20.6,20.1
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Control-3-8B,Control,8B,A,50,1,50,1,,1280,20.6,20.1
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-7A,Heatwave,7A,D,,,,,,1280,20.6,7.9
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-7B,Heatwave,7B,A,115,3,100,2,,1280,20.6,7.9
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-8A,Heatwave,8A,D,,,,,,1280,20.6,7.9
3/14/2019,8,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-8B,Heatwave,8B,D,,,,,,1280,20.6,7.9
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-7A,Control,7A,D,,,,,,4450,25.4,24.6
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-7B,Control,7B,A,250,5,120,2,,4450,25.4,24.6
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-8A,Control,8A,A,180,2,90,1,,4450,25.4,24.6
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Control-4-8B,Control,8B,D,165,1,100,1,,4450,25.4,24.6
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Heatave-4-7B,Heatwave,7A,D,,,,,,4010,25.4,6.8
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Heatwave-4-7A,Heatwave,7B,D,,,,,,4010,25.4,6.8
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Heatwave-4-8A,Heatwave,8A,D,,,,,,4010,25.4,6.8
3/14/2019,8,8,4,"J,J",Sorghastrum nutans,Heatwave-4-8B,Heatwave,8B,D,223,1,113,1,,4010,25.4,6.8
3/15/2019,8,1,1,"EW,II",Aristida stricta,Control-1-1A,Control,1A,A,320,9,220,2,,1300,24,12.3
3/15/2019,8,1,1,"EW,II",Aristida stricta,Control-1-1B,Control,1B,A,245,16,240,2,,1300,24,12.3
3/15/2019,8,1,1,"EW,II",Aristida stricta,Control-1-2A,Control,2A,A,345,23,260,1,,1300,24,12.3
3/15/2019,8,1,1,"EW,II",Aristida stricta,Control-1-2B,Control,2B,D,320,,240,3,,1300,24,12.3
3/15/2019,8,1,1,"EW,II",Aristida stricta,Heatwave-1-1A,Heatwave,1A,A,290,10,200,2,,1420,24,8.9
3/15/2019,8,1,1,"EW,II",Aristida stricta,Heatwave-1-1B,Heatwave,1B,A,314,,245,3,,1420,24,8.9
3/15/2019,8,1,1,"EW,II",Aristida stricta,Heatwave-1-2A,Heatwave,2A,A,335,,190,3,,1420,24,8.9
3/15/2019,8,1,1,"EW,II",Aristida stricta,Heatwave-1-2B,Heatwave,2B,A,285,,195,3,,1420,24,8.9
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Control-2-1A,Control,1A,A,321,5,285,2,,1021,25.3,6.4
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Control-2-1B,Control,1B,A,273,8,269,2,,1021,25.3,6.4
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Control-2-2A,Control,2A,A,282,4,211,2,,1021,25.3,6.4
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Control-2-2B,Control,2B,A,274,14,245,2,,1021,25.3,6.4
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Heatwave-2-1A,Heatwave,1A,D,,,,,,1021,25.3,11.9
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Heatwave-2-1B,Heatwave,1B,A,279,2,235,2,,1021,25.3,11.9
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Heatwave-2-2A,Heatwave,2A,A,237,1,170,2,,1021,25.3,11.9
3/15/2019,8,1,2,"AP,SS",Aristida stricta,Heatwave-2-2B,Heatwave,2B,A,270,9,235,2,,1021,25.3,11.9
3/15/2019,8,1,3,KR,Aristida stricta,Control-3-1A,Control,1A,A,115,32,345,2,,1220,24.4,4.1
3/15/2019,8,1,3,KR,Aristida stricta,Control-3-1B,Control,1B,A,140,19,240,2,,1220,24.4,4.1
3/15/2019,8,1,3,KR,Aristida stricta,Heatwave-3-1A,Heatwave,1A,A,240,21,325,1,,1220,24.4,3.9
3/15/2019,8,1,3,KR,Aristida stricta,Heatwave-3-1B,Heatwave,1B,A,170,11,370,1,,1220,24.4,3.9
3/15/2019,8,2,4,"SG,PP",Aristida stricta,Control-4-1A,Control,1A,A,340,6,252,2,,1800,24.8,19
3/15/2019,8,2,4,"SG,PP",Aristida stricta,Control-4-1B,Control,1B,A,345,30,282,1,,1800,24.8,19
3/15/2019,8,2,4,"SG,PP",Aristida stricta,Control-4-2A,Control,2A,A,334,30,230,2,,1800,24.8,19
3/15/2019,8,2,4,"SG,PP",Aristida stricta,Control-4-2B,Control,2B,A,404,19,266,2,,1800,24.8,19
